Country Name,Country Code,Region,occupational_group,occupancy_group,occupancy_category,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,Scaled ECA (L/s/person),Indoor Essential CADR Requirement (L/s),Indoor Vital CADR Requirement (L/s)
Greece,GRC,Southern Europe,Food,Industrial,Manufacturing,431005.6072907868,386975.2064705642,212216.57752129174,184697.57700865262,142.5,30240862.296784073,26319404.723732997
Greece,GRC,Southern Europe,Health,Health care,Patient room,214191.9047942115,114175.41765440883,193846.77924771368,104258.26959321502,199.5,38672432.45991888,20799524.783846397
Greece,GRC,Southern Europe,Retail,Commercial/Retail,Retail,551257.5675982623,42340.10891746888,508081.3070096266,39083.17746227897,114.0,57921268.99909743,4455482.230699802
Greece,GRC,Southern Europe,Security,Commercial/Retail,Office,100239.66082268959,80191.72865815167,81862.38967186314,65489.91173749053,85.5,6999234.316944299,5599387.4535554405
Greece,GRC,Southern Europe,Transport,Commercial/Retail,Transportation waiting,226475.71535232346,185298.3125609919,46896.4865123498,38369.852601013474,171.0,8019299.1936118165,6561244.794773304
Greece,GRC,Southern Europe,Manual,Industrial,Manufacturing,262641.1996198386,131513.47667868686,162243.40024207166,88947.79166149361,142.5,23119684.534495212,12675060.31176284
Greece,GRC,Southern Europe,Cleaning,Commercial/Retail,Office,96444.74641640532,7689.1292676402045,65828.34280974502,3684.3744407442646,85.5,5628323.310233199,315014.0146836346
Greece,GRC,Southern Europe,Tech,Commercial/Retail,Office,161780.6090387012,30456.375291396314,117133.91465096068,23717.39296819652,85.5,10014949.702657139,2027837.0987808025
Greece,GRC,Southern Europe,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Grenada,GRD,Caribbean,Food,Industrial,Manufacturing,6878.763748204384,6878.763748204384,1541.8485258394587,1541.8485258394587,142.5,219713.41493212286,219713.41493212286
Grenada,GRD,Caribbean,Health,Health care,Patient room,2825.850221657616,1392.9419696245723,2346.5575808244894,1185.2406988768714,199.5,468138.23737448564,236455.51942593584
Grenada,GRD,Caribbean,Retail,Commercial/Retail,Retail,5627.495867891215,399.65210933986066,4795.8253120783265,368.9096393906405,114.0,546724.0855769293,42055.698890533014
Grenada,GRD,Caribbean,Security,Commercial/Retail,Office,2186.539943779461,1749.2319550235688,1785.6742874198928,1428.5394299359143,85.5,152675.15157440084,122140.12125952067
Grenada,GRD,Caribbean,Transport,Commercial/Retail,Transportation waiting,1925.8894997080852,1575.7277724884334,398.79530044460347,326.2870640001301,171.0,68193.9963760272,55795.08794402225
Grenada,GRD,Caribbean,Manual,Industrial,Manufacturing,3891.103633066157,1786.8078820393694,2237.392195431764,1154.368506721429,142.5,318828.38784902636,164497.51220780364
Grenada,GRD,Caribbean,Cleaning,Commercial/Retail,Office,1669.2731515407122,169.15301268945885,1096.2796860414783,81.05248524703237,85.5,93731.91315654639,6929.987488621267
Grenada,GRD,Caribbean,Tech,Commercial/Retail,Office,1738.1183359239806,360.2918512397017,1254.6846373986077,281.4649236542806,85.5,107275.53649758096,24065.25097244099
Grenada,GRD,Caribbean,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Guatemala,GTM,Central America,Food,Industrial,Manufacturing,1620368.915951256,1575242.669057139,520271.7067549969,492067.8024461738,142.5,74138718.21258706,70119661.84857976
Guatemala,GTM,Central America,Health,Health care,Patient room,160771.5398401066,88748.1346234326,139865.76611209186,78907.8634734942,199.5,27903220.339362327,15742118.762962094
Guatemala,GTM,Central America,Retail,Commercial/Retail,Retail,1287344.44245993,94059.24137805538,1128710.8965366646,86823.91511820495,114.0,128673042.20517977,9897926.323475365
Guatemala,GTM,Central America,Security,Commercial/Retail,Office,126760.2078203731,101408.16625629851,103520.83638663804,82816.66910931043,85.5,8851031.511057552,7080825.208846042
Guatemala,GTM,Central America,Transport,Commercial/Retail,Transportation waiting,285145.188275171,233300.60858877626,59045.215753949546,48309.72198050417,171.0,10096731.893925373,8260962.458666213
Guatemala,GTM,Central America,Manual,Industrial,Manufacturing,1038635.533055306,361021.79285173456,675943.0500673064,235046.63598699373,142.5,96321884.63459116,33494145.628146607
Guatemala,GTM,Central America,Cleaning,Commercial/Retail,Office,334921.56990241935,11883.376321628768,246300.5215399362,5694.117820780452,85.5,21058694.591664545,486847.0736767287
Guatemala,GTM,Central America,Tech,Commercial/Retail,Office,166719.1356147145,34708.72583729662,121410.71776545167,27154.12416635175,85.5,10380616.368946118,2321677.6162230745
Guatemala,GTM,Central America,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Guyana,GUY,South America,Food,Industrial,Manufacturing,32414.306923462864,31134.104101850076,10136.233491248613,9336.106727740622,142.5,1444413.2725029273,1330395.2087030385
Guyana,GUY,South America,Health,Health care,Patient room,8695.462566920623,4876.923580894207,7753.767308186615,4414.991050048601,199.5,1546876.5779832297,880790.7144846959
Guyana,GUY,South America,Retail,Commercial/Retail,Retail,37647.37529116897,2710.466583650551,32525.599003806605,2501.96915413897,114.0,3707918.286433953,285224.4835718426
Guyana,GUY,South America,Security,Commercial/Retail,Office,17029.478549798,13623.582839838402,13907.407482335035,11125.925985868027,85.5,1189083.3397396454,951266.6717917164
Guyana,GUY,South America,Transport,Commercial/Retail,Transportation waiting,20205.04161959287,16531.397688757803,4183.8722545621595,3423.168208278131,171.0,715442.1555301293,585361.7636155604
Guyana,GUY,South America,Manual,Industrial,Manufacturing,27206.380582008234,12192.481665194467,15524.903431634844,7651.324541097807,142.5,2212298.739007965,1090313.7471064376
Guyana,GUY,South America,Cleaning,Commercial/Retail,Office,10678.866291415266,1059.1629356757285,7040.673609043643,507.51557334461984,85.5,601977.5935732315,43392.581520964995
Guyana,GUY,South America,Tech,Commercial/Retail,Office,8145.273193491919,2489.90276756087,6009.328200721759,1972.0763521710717,85.5,513797.56116171036,168612.52811062662
Guyana,GUY,South America,ArmedForces,Correctional facilities,Dayroom,848.9018844883968,339.5607537953587,848.9018844883968,339.5607537953587,114.0,96774.81483167724,38709.92593267089
Honduras,HND,Central America,Food,Industrial,Manufacturing,883951.9195953932,843033.5155700883,309118.0630560988,283544.0605402832,142.5,44049323.985494085,40405028.626990356
Honduras,HND,Central America,Health,Health care,Patient room,104045.84601315718,54370.016786282526,88807.36481971217,47499.788652886455,199.5,17717069.28153258,9476207.836250847
Honduras,HND,Central America,Retail,Commercial/Retail,Retail,661791.9630617704,48850.82443700074,586209.8932440088,45093.0687110776,114.0,66827927.829817,5140609.833062846
Honduras,HND,Central America,Security,Commercial/Retail,Office,80026.24557041888,64020.99645633511,65354.767215842076,52283.81377267367,85.5,5587832.5969544975,4470266.077563599
Honduras,HND,Central America,Transport,Commercial/Retail,Transportation waiting,131796.40166124393,107833.41954101779,27291.174081368696,22329.142430210755,171.0,4666790.7679140465,3818283.355566039
Honduras,HND,Central America,Manual,Industrial,Manufacturing,418133.19344811473,196609.8716173848,257191.3341542446,128591.19580082351,142.5,36649765.11697985,18324245.40161735
Honduras,HND,Central America,Cleaning,Commercial/Retail,Office,134197.07998823575,7007.498064024288,96005.4395254877,3357.759489011638,85.5,8208465.079429198,287088.436310495
Honduras,HND,Central America,Tech,Commercial/Retail,Office,107443.84144442788,21062.95205259046,77807.68906721786,16428.63420461801,85.5,6652557.4152471265,1404648.22449484
Honduras,HND,Central America,ArmedForces,Correctional facilities,Dayroom,2981.4228528201684,1192.5691411280675,2981.4228528201684,1192.5691411280675,114.0,339882.2052214992,135952.8820885997
Croatia,HRV,Southern Europe,Food,Industrial,Manufacturing,58653.9521136843,54080.18964227246,25422.665836436365,22564.064291803967,142.5,3622729.881692182,3215379.1615820653
Croatia,HRV,Southern Europe,Health,Health care,Patient room,95772.29408388275,54278.49173123217,85303.99023628833,49120.89136358847,199.5,17018146.05213952,9799617.827035898
Croatia,HRV,Southern Europe,Retail,Commercial/Retail,Retail,115899.42220320133,8893.282829678355,106719.39395614024,8209.184150472325,114.0,12166010.910999987,935846.9931538451
Croatia,HRV,Southern Europe,Security,Commercial/Retail,Office,33798.872304434764,27039.097843547817,27602.41238195506,22081.929905564044,85.5,2360006.2586571574,1888005.0069257258
Croatia,HRV,Southern Europe,Transport,Commercial/Retail,Transportation waiting,84989.85187354237,69537.15153289831,17598.908721289077,14399.107135600156,171.0,3009413.391340432,2462247.3201876264
Croatia,HRV,Southern Europe,Manual,Industrial,Manufacturing,100323.20093443281,58900.518455438556,65462.21475813204,40836.14446666145,142.5,9328365.603033816,5819150.586499256
Croatia,HRV,Southern Europe,Cleaning,Commercial/Retail,Office,29848.40411270502,1887.6861946612985,20960.68913292513,904.5163016085389,85.5,1792138.9208650987,77336.14378753008
Croatia,HRV,Southern Europe,Tech,Commercial/Retail,Office,58724.84026639783,24325.869085391456,43925.290681468694,19397.88076368196,85.5,3755612.3532655733,1658518.8052948075
Croatia,HRV,Southern Europe,ArmedForces,Correctional facilities,Dayroom,6336.048143484328,2534.4192573937316,6336.048143484328,2534.4192573937316,114.0,722309.4883572133,288923.7953428854
Hungary,HUN,Eastern Europe,Food,Industrial,Manufacturing,205170.15382481256,160602.5107411386,95986.10007266814,68131.3231453719,142.5,13678019.26035521,9708713.548215497
Hungary,HUN,Eastern Europe,Health,Health care,Patient room,240006.31859565977,137137.05949952942,212388.37852581168,123602.71276856745,199.5,42371481.515899435,24658741.197329205
Hungary,HUN,Eastern Europe,Retail,Commercial/Retail,Retail,264801.94345885026,20330.821859607095,243969.86231528514,18766.912485791163,114.0,27812564.303942505,2139428.0233801925
Hungary,HUN,Eastern Europe,Security,Commercial/Retail,Office,99490.41137033512,79592.32909626812,81250.50261910702,65000.40209528561,85.5,6946917.97393365,5557534.37914692
Hungary,HUN,Eastern Europe,Transport,Commercial/Retail,Transportation waiting,230407.3324496923,188515.09018611192,47710.60924463325,39035.9530183363,171.0,8158514.180832285,6675147.966135507
Hungary,HUN,Eastern Europe,Manual,Industrial,Manufacturing,374890.0724326898,216594.76169909898,241959.0996989735,150151.88165650683,142.5,34479171.70710372,21396643.13605222
Hungary,HUN,Eastern Europe,Cleaning,Commercial/Retail,Office,87009.53291955346,5903.870945983782,60622.2353075054,2828.938161617229,85.5,5183201.1187917115,241874.21281827308
Hungary,HUN,Eastern Europe,Tech,Commercial/Retail,Office,123633.79335271152,46778.7245988059,93510.29877063115,37282.66075464987,85.5,7995130.544888964,3187667.494522564
Hungary,HUN,Eastern Europe,ArmedForces,Correctional facilities,Dayroom,9585.893474376531,3834.357389750613,9585.893474376531,3834.357389750613,114.0,1092791.8560789246,437116.7424315699
Indonesia,IDN,South-eastern Asia,Food,Industrial,Manufacturing,36401980.00277128,35761712.36121078,14580323.640869338,14180156.364894025,142.5,2077696118.8238807,2020672281.9973986
Indonesia,IDN,South-eastern Asia,Health,Health care,Patient room,2145475.2961747786,1204442.4097177791,1925144.9763162986,1095148.620804225,199.5,384066422.77510154,218482149.85044292
Indonesia,IDN,South-eastern Asia,Retail,Commercial/Retail,Retail,24464914.78830981,1810050.137126292,21720601.6455155,1670815.5111935,114.0,2476148587.588767,190472968.276059
Indonesia,IDN,South-eastern Asia,Security,Commercial/Retail,Office,1619211.368352598,1295369.0946820786,1322355.9508212882,1057884.7606570306,85.5,113061433.79522014,90449147.03617612
Indonesia,IDN,South-eastern Asia,Transport,Commercial/Retail,Transportation waiting,5118136.253827892,4187566.0258591846,1059816.0929643614,867122.2578799321,171.0,181228551.8969058,148277906.09746838
Indonesia,IDN,South-eastern Asia,Manual,Industrial,Manufacturing,10069562.629301453,4498889.142513762,6393072.125170776,2883264.7867307677,142.5,911012777.8368355,410865232.1091344
Indonesia,IDN,South-eastern Asia,Cleaning,Commercial/Retail,Office,3450971.30570331,418372.0617543886,2184366.6084514987,200469.9462573112,85.5,186763345.02260312,17140180.40500011
Indonesia,IDN,South-eastern Asia,Tech,Commercial/Retail,Office,2694758.245984249,522280.5328288111,1961057.7339986865,407506.0393418006,85.5,167670436.2568877,34841766.363723956
Indonesia,IDN,South-eastern Asia,ArmedForces,Correctional facilities,Dayroom,221816.1784060613,88726.47136242453,221816.1784060613,88726.47136242453,114.0,25287044.33829099,10114817.735316398
India,IND,Southern Asia,Food,Industrial,Manufacturing,224564086.41124234,223684510.92183328,92655461.01155084,92105726.33067018,142.5,13203403194.145996,13125066002.1205
India,IND,Southern Asia,Health,Health care,Patient room,7386356.6722747795,4371916.400177863,6713678.846761316,4016843.0329360086,199.5,1339378929.9288826,801360185.0707337
India,IND,Southern Asia,Retail,Commercial/Retail,Retail,51487768.60993921,3826497.0456574582,45917964.54788951,3532151.1190684233,114.0,5234647958.459404,402665227.57380027
India,IND,Southern Asia,Security,Commercial/Retail,Office,5725179.6941385195,4580143.755310817,4675563.416879791,3740450.733503833,85.5,399760672.1432221,319808537.71457773
India,IND,Southern Asia,Transport,Commercial/Retail,Transportation waiting,23529138.14044057,19251113.02399683,4872195.271505371,3986341.5857771216,171.0,833145391.4274184,681664411.1678878
India,IND,Southern Asia,Manual,Industrial,Manufacturing,48764400.96896025,23006335.674944945,29680874.935028974,14330424.622760728,142.5,4229524678.2416286,2042085508.7434037
India,IND,Southern Asia,Cleaning,Commercial/Retail,Office,7577501.0584245585,522403.11298251734,5269630.438267761,250318.15830412292,85.5,450553402.47189355,21402202.53500251
India,IND,Southern Asia,Tech,Commercial/Retail,Office,6770368.444579755,1410461.5586471958,4995549.590592552,1105633.9996406536,85.5,427119489.99566317,94531706.96927588
India,IND,Southern Asia,ArmedForces,Correctional facilities,Dayroom,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Ireland,IRL,Northern Europe,Food,Industrial,Manufacturing,157598.72240684496,104078.60427460085,79909.15364618586,46459.0798135333,142.5,11387054.394581486,6620418.873428496
Ireland,IRL,Northern Europe,Health,Health care,Patient room,272010.949302377,133895.33319348487,232434.80310949977,116502.69935298181,199.5,46370743.22034521,23242288.52091987
Ireland,IRL,Northern Europe,Retail,Commercial/Retail,Retail,146137.07505882293,11241.313466063302,134895.7615927596,10376.597045596893,114.0,15378116.821574595,1182932.0631980458
Ireland,IRL,Northern Europe,Security,Commercial/Retail,Office,19993.931004198803,15995.144803359044,16328.376986762354,13062.701589409884,85.5,1396076.2323681812,1116860.985894545
Ireland,IRL,Northern Europe,Transport,Commercial/Retail,Transportation waiting,70557.5890324258,57728.93648107566,14610.409850148773,11953.971695576272,171.0,2498380.08437544,2044129.1599435427
Ireland,IRL,Northern Europe,Manual,Industrial,Manufacturing,123005.24201282249,69967.51128033304,77244.08547432352,47662.680497166744,142.5,11007282.180091102,6791931.970846261
Ireland,IRL,Northern Europe,Cleaning,Commercial/Retail,Office,37122.477119198884,3232.653670027997,25011.812542399024,1548.9798835550819,85.5,2138509.972375117,132437.7800439595
Ireland,IRL,Northern Europe,Tech,Commercial/Retail,Office,79512.83709185517,18190.5078752552,62498.2767936126,14426.85505181783,85.5,5343602.665853877,1233496.1069304245
Ireland,IRL,Northern Europe,ArmedForces,Correctional facilities,Dayroom,2356.7557628212203,942.7023051284882,2356.7557628212203,942.7023051284882,114.0,268670.1569616191,107468.06278464766
Iran,IRN,Southern Asia,Food,Industrial,Manufacturing,3417987.42074408,3376457.14200875,1540418.1486081001,1514461.7243985184,142.5,219509586.17665428,215810795.72678888
Iran,IRN,Southern Asia,Health,Health care,Patient room,596941.9215192951,350139.2842309028,551248.4228437706,325045.96263712586,199.5,109974060.35733223,64846669.54610661
