Country Name,Country Code,Group,Global overlap,Calibrated overlap,Adjustment,Group essential mass S_g,Overlap source,calibration_x,ILO %essential (published),Model %Essential (pct),Calibrated %Essential (pct),Delta model (pp),Delta calibrated (pp),solver_status
Afghanistan,AFG,ArmedForces,0.4,0.4,0.0,370694.0,ilo_calibrated,0.07022615826700611,64.02,68.70961770298332,64.02000000000004,4.689617702983327,4.263256414560601e-14,ok
Angola,AGO,Food,0.895,0.9152249949195186,0.02022499491951857,6039387.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Health,0.819,0.8538640388612653,0.03486403886126532,190275.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Retail,0.876,0.8998847559049552,0.0238847559049552,2120768.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Security,0.846,0.8756633258819605,0.029663325881960523,338111.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Transport,0.869,0.8942330888995897,0.02523308889958975,408707.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Manual,0.335,0.463091634490284,0.128091634490284,775045.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Cleaning,0.485,0.5841987846052575,0.09919878460525755,308661.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,Tech,0.32,0.45098091947878666,0.13098091947878665,382534.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Angola,AGO,ArmedForces,0.4,0.4,0.0,137755.0,ilo_calibrated,0.1926189992335098,76.63,73.40598076473476,76.62999999999998,-3.2240192352652315,-1.4210854715202004e-14,ok
Albania,ALB,Food,0.895,0.9006401242805125,0.005640124280512526,423926.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Health,0.819,0.8287224999502167,0.00972249995021679,41744.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Retail,0.876,0.8826607181979386,0.006660718197938564,121548.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Security,0.846,0.854272182278085,0.008272182278085016,34394.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Transport,0.869,0.8760367264833061,0.0070367264833061105,52160.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Manual,0.335,0.3707207871099126,0.035720787109912555,251891.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Cleaning,0.485,0.5126634667091804,0.027663466709180407,46188.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,Tech,0.32,0.3565265191499858,0.03652651914998578,89003.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Albania,ALB,ArmedForces,0.4,0.4,0.0,5518.0,ilo_calibrated,0.053715469338214354,56.62,55.27696375763102,56.620000000000005,-1.3430362423689743,7.105427357601002e-15,ok
Andorra,AND,Food,0.895,0.8086034489763045,-0.08639655102369548,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Health,0.819,0.7399399158788753,-0.07906008412112464,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Retail,0.876,0.7914375657019472,-0.08456243429805277,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Security,0.846,0.7643335394792777,-0.08166646052072224,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Transport,0.869,0.7851132929166577,-0.08388670708334234,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Manual,0.335,0.3026616261531419,-0.032338373846858115,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Cleaning,0.485,0.438181757266489,-0.046818242733510984,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,Tech,0.32,0.2891096130418072,-0.030890386958192795,,neighbour_backfill,0.09653245924435251,,,,,,
Andorra,AND,ArmedForces,0.4,0.4,0.0,,neighbour_backfill,0.09653245924435251,,,,,,
United Arab Emirates,ARE,Food,0.895,0.895,0.0,220971.0,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
United Arab Emirates,ARE,Health,0.819,0.819,0.0,205933.0,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
United Arab Emirates,ARE,Retail,0.876,0.876,0.0,374140.0,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
United Arab Emirates,ARE,Security,0.846,0.846,0.0,217512.0,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
United Arab Emirates,ARE,Transport,0.869,0.869,0.0,513287.00000000006,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
United Arab Emirates,ARE,Manual,0.335,0.335,0.0,1495935.0,global_fallback,0.0,,33.506856366192466,33.506856366192466,,,global_fallback
